"line","word"
11240,"poorest"
11240,"among"
11240,"us"
11240,"give"
11240,"famea"
11241,"didnt"
11241,"just"
11241,"leak"
11241,"drop"
11241,"spine"
11241,"flip"
11241,"scam"
11242,"one"
11242,"understand"
11242,"real"
11242,"economi"
11242,"work"
11242,"can"
11242,"see"
11242,"lie"
11242,"plan"
11242,"wilea"
11243,"sell"
11243,"someon"
11243,"around"
11243,"poverti"
11243,"level"
11243,"incom"
11243,"link"
11243,"corp"
11243,"rate"
11243,"provingea"
11244,"vote"
11244,"ass"
11244,"grassley"
11244,"impli"
11244,"work"
11244,"class"
11244,"spend"
11244,"cut"
11244,"booz"
11244,"women"
11244,"movi"
11245,"diego"
11245,"campacba"
11245,"cam"
11246,"go"
11246,"lose"
11246,"tourist"
11246,"trade"
11246,"main"
11246,"support"
11246,"bill"
11247,"day"
11247,"sinc"
11247,"don"
11247,"bacon"
11247,"hell"
11247,"yes"
11247,"ahca"
11247,"draconian"
11247,"cut"
11247,"medicaid"
11247,"medicar"
11247,"didnt"
11247,"passea"
11248,"wait"
11248,"live"
11248,"blue"
11248,"state"
11248,"goptaxscam"
11248,"will"
11248,"hurt"
11248,"even"
11249,"face"
11249,"arctic"
11249,"refug"
11249,"drilleea"
11250,"call"
11250,"senate"
11250,"hard"
11250,"phone"
11250,"number"
11251,"remind"
11251,"amazon"
11251,"habitu"
11251,"abus"
11251,"worker"
11251,"citi"
11251,"might"
11251,"fight"
11251,"right"
11251,"give"
11251,"hea"
11252,"retir"
11252,"week"
11252,"id"
11252,"happi"
11252,"economi"
11252,"will"
11252,"tank"
11252,"conea"
11253,"senate"
11253,"hatchampgrassley"
11253,"showea"
11254,"doug"
11254,"jone"
11254,"record"
11254,"action"
11254,"kkk"
11254,"record"
11254,"action"
11254,"support"
11254,"pedoea"
11255,"trump"
11255,"endors"
11255,"accus"
11255,"child"
11255,"molest"
11255,"moor"
11255,"want"
11255,"vote"
11255,"cut"
11256,"nope"
11256,"vote"
11256,"scam"
11256,"just"
11256,"unfollow"
11257,"articl"
11257,"great"
11257,"job"
11257,"illustr"
11257,"key"
11257,"provis"
11257,"hous"
11257,"senate"
11257,"bill"
11258,"wow"
11258,"fucktard"
11258,"cant"
11258,"even"
11258,"keep"
11258,"enemi"
11258,"straight"
11258,"pick"
11258,"privat"
11258,"citizenea"
11259,"certifi"
11259,"delusion"
11259,"that"
11259,"explan"
11259,"freakin"
11259,"insan"
11259,"theea"
11260,"rememb"
11260,"gave"
11260,"four"
11260,"pinocchio"
11260,"senate"
11260,"democrat"
11260,"fals"
11260,"claim"
11260,"gop"
11260,"plan"
11260,"rais"
11260,"taxesea"
11261,"ryan"
11261,"scrap"
11261,"fundrais"
11261,"gop"
11261,"rep"
11261,"vote"
11261,"bill"
11262,"theyev"
11262,"plenti"
11262,"thank"
11262,"imagin"
11262,"one"
11262,"paycheck"
11262,"free"
11263,"pay"
11263,"irss"
11263,"keep"
11264,"new"
11264,"democrat"
11264,"mouth"
11264,"debitmor"
11264,"nate"
11264,"jackson"
11264,"reform"
11264,"polit"
11264,"pyrrhic"
11264,"victori"
11264,"e"
11264,"patriot"
11264,"post"
11265,"north"
11265,"carolina"
11265,"experi"
11265,"tell"
11265,"us"
11265,"republican"
11265,"overhaul"
11266,"cours"
11266,"underestim"
11266,"deficit"
11266,"campaign"
11266,"now"
11266,"scrambl"
11266,"revenu"
11267,"evolut"
11267,"revolut"
11267,"parti"
11267,"talk"
11267,"reduct"
11267,"econom"
11267,"natea"
11268,"here"
11268,"thing"
11268,"dumpsterfir"
11268,"white"
11268,"hous"
11268,"want"
11268,"talk"
11268,"muslim"
11268,"tweet"
11268,"dont"
11268,"want"
11268,"theea"
11269,"sinc"
11269,"doesnt"
11269,"go"
11269,"effect"
11269,"two"
11269,"year"
11269,"wont"
11269,"make"
11269,"differ"
11269,"now"
11269,"nothingea"
11270,"histori"
11270,"doesnt"
11270,"care"
11270,"beef"
11270,"ground"
11270,"will"
11270,"say"
11270,"republican"
11270,"pass"
11270,"reformea"
11271,"latest"
11271,"gop"
11271,"bill"
11271,"latest"
11271,"ploy"
11271,"ecstarv"
11271,"beastedeaslash"
11271,"feder"
11271,"incom"
11271,"far"
11271,"cut"
11271,"servic"
11271,"valuea"
11272,"republican"
11272,"prolif"
11272,"proliv"
11272,"cut"
11272,"medicaid"
11272,"mediea"
11273,"sen"
11273,"john"
11273,"mccain"
11273,"will"
11273,"support"
11273,"bill"
11273,"boost"
11273,"chanc"
11273,"pass"
11273,"cnbc"
11273,"taxreform"
11274,"republican"
11274,"awol"
11274,"desert"
11274,"post"
11274,"leav"
11274,"aea"
11275,"bill"
11275,"will"
11275,"make"
11275,"difficult"
11275,"imposs"
11275,"two"
11275,"grandchildren"
11275,"youngest"
11275,"sonea"
11276,"trump"
11276,"liar"
11276,"pick"
11276,"topic"
11276,"john"
11276,"cornyn"
11276,"either"
11276,"doesnet"
11276,"know"
11276,"bill"
11276,"lyiea"
11277,"biggest"
11277,"increas"
11277,"histori"
11277,"transfer"
11277,"wealth"
11277,"heretofor"
11277,"unseen"
11277,"maia"
11278,"simpl"
11278,"deficit"
11278,"soar"
11278,"budget"
11278,"whack"
11278,"must"
11278,"balanc"
11278,"cut"
11278,"spend"
11278,"pay"
11278,"cut"
11278,"richea"
11279,"first"
11279,"m"
11279,"leav"
11279,"kid"
11279,"ultrarichworldproblem"
11279,"maia"
11280,"serious"
11280,"disappoint"
11280,"senate"
11280,"new"
11280,"mexico"
11280,"appear"
11280,"love"
11280,"hard"
11280,"work"
11280,"american"
11280,"nea"
11281,"democrat"
11281,"claim"
11281,"new"
11281,"bill"
11281,"will"
11281,"rob"
11281,"middle"
11281,"class"
11281,"problem"
11281,"use"
11281,"taxpayer"
11281,"money"
11281,"coverea"
11282,"hey"
11282,"go"
11282,"hold"
11282,"town"
11282,"hall"
11282,"can"
11282,"talk"
11282,"bill"
11282,"cram"
11282,"iea"
11283,"mere"
11283,"fact"
11283,"american"
11283,"will"
11283,"get"
11283,"keep"
11283,"money"
11283,"earn"
11283,"terrifi"
11283,"thatea"
11284,"just"
11284,"cbs"
11284,"rant"
11284,"hard"
11284,"justifi"
11284,"cut"
11284,"tilt"
11284,"toward"
11284,"corpor"
11285,"fmr"
11285,"treasuri"
11285,"secretari"
11285,"summer"
11285,"slam"
11285,"bill"
11285,"mnuchin"
11286,"work"
11286,"stuff"
11286,"day"
11286,"far"
11286,"need"
11286,"get"
11286,"write"
11286,"frame"
11286,"mind"
11286,"time"
11286,"eaglesofdeathmet"
11287,"langon"
11287,"put"
11287,"pastur"
11287,"guy"
11287,"clueless"
11287,"saw"
11287,"kn"
11287,"wi"
11287,"nc"
11287,"gop"
11287,"state"
11287,"taxea"
11288,"initi"
11288,"massiv"
11288,"infrastructur"
11288,"bill"
11288,"strengthen"
11288,"border"
11288,"streamlin"
11288,"path"
11288,"citizen"
11288,"shift"
11288,"b"
11288,"defenea"
11289,"vote"
11289,"taxhealthcar"
11289,"bill"
11289,"will"
11289,"get"
11289,"m"
11289,"follow"
11290,"establish"
11290,"democrat"
11290,"lack"
11290,"will"
11290,"fight"
11290,"gop"
11290,"plan"
11290,"ite"
11290,"time"
11290,"altern"
11291,"compani"
11291,"includ"
11291,"cisco"
11291,"pfizer"
11291,"cocacola"
11291,"amgen"
11291,"said"
11291,"gain"
11291,"corpor"
11291,"cut"
11291,"will"
11291,"go"
11291,"shaea"
11292,"gop"
11292,"scam"
11292,"twostep"
11292,"explod"
11292,"deficit"
11292,"cut"
11292,"rich"
11292,"screw"
11292,"poor"
11292,"soon"
11292,"republican"
11292,"taxea"
11293,"unreport"
11293,"discuss"
11293,"huge"
11293,"recent"
11293,"gop"
11293,"cut"
11293,"ir"
11293,"less"
11293,"edabdedbb"
11293,"ir"
11293,"mean"
11293,"less"
11293,"enfea"
11294,"republican"
11294,"stop"
11294,"cut"
11294,"rich"
11295,"bill"
11295,"pass"
11295,"pleas"
11295,"greedi"
11295,"donor"
11295,"republican"
11295,"just"
11295,"cant"
11295,"wait"
11295,"screw"
11295,"poor"
11295,"middle"
11295,"class"
11295,"inner"
11296,"well"
11296,"folk"
11296,"american"
11296,"people"
11296,"took"
11296,"short"
11296,"bill"
11296,"made"
11296,"poor"
11296,"middle"
11296,"class"
11296,"wont"
11296,"lasea"
11297,"good"
11297,"job"
11297,"ryan"
11297,"latest"
11297,"fiasco"
11297,"bill"
11297,"oh"
11297,"yes"
11297,"call"
11297,"congressioea"
11298,"im"
11298,"extrem"
11298,"disappoint"
11298,"learn"
11298,"support"
11298,"travesti"
11298,"bill"
11298,"unfair"
11298,"btw"
11298,"trickl"
11298,"haea"
11299,"doesnt"
11299,"nbc"
11299,"news"
11299,"note"
11299,"bill"
11299,"cut"
11299,"depend"
11299,"exempt"
11299,"doubl"
11299,"standard"
11299,"deduct"
11299,"take"
11299,"awaea"
11300,"grassley"
11300,"repeal"
11300,"estate"
11300,"reward"
11300,"people"
11300,"dont"
11300,"spend"
11300,"everi"
11300,"darn"
11300,"penni"
11300,"booz"
11300,"women"
11300,"woea"
11301,"mcconnelledno"
11301,"one"
11301,"allow"
11301,"read"
11301,"cut"
11301,"bill"
11301,"passes"
11301,"grassleyedrep"
11301,"estate"
11301,"rewardea"
11302,"youll"
11302,"put"
11302,"sexual"
11302,"offend"
11302,"offic"
11302,"just"
11302,"get"
11302,"cut"
11302,"moral"
11302,"ethic"
11303,"sell"
11303,"leg"
11303,"sure"
11303,"pleas"
11303,"soft"
11303,"butteredaefbfedaefbf"
11303,"great"
11303,"price"
11303,"ship"
11303,"us"
11303,"christmasea"
11304,"theori"
11304,"anyth"
11304,"can"
11304,"present"
11304,"amazingea"
11305,"new"
11305,"hampshir"
11305,"republican"
11305,"want"
11305,"impos"
11305,"poll"
11305,"colleg"
11305,"student"
11305,"everyth"
11305,"old"
11305,"becom"
11305,"new"
11305,"againea"
11306,"eu"
11306,"protect"
11306,"us"
11306,"intern"
11306,"corpor"
11306,"power"
11306,"that"
11306,"wea"
11307,"ecw"
11307,"dem"
11307,"donet"
11307,"use"
11307,"polit"
11307,"fear"
11307,"bill"
11307,"everyon"
11307,"go"
11307,"homeless"
11307,"penniless"
11307,"withea"
11308,"jon"
11308,"tester"
11308,"sneer"
11308,"republican"
11308,"bill"
11308,"farc"
11309,"payoff"
11309,"pass"
11309,"bill"
11309,"will"
11309,"cut"
11309,"ypu"
11309,"give"
11309,"us"
11309,"ban"
11310,"can"
11310,"bill"
11310,"give"
11310,"church"
11310,"polit"
11310,"power"
11310,"separ"
11310,"church"
11310,"state"
11310,"one"
11310,"found"
11310,"principl"
11310,"oea"
11311,"hike"
11311,"averag"
11311,"person"
11311,"chang"
11311,"cours"
11311,"life"
11311,"america"
11311,"import"
11311,"legisl"
11311,"shoulea"
11312,"kind"
11312,"anim"
11312,"see"
11312,"bill"
11312,"allow"
11312,"oil"
11312,"gas"
11312,"product"
11312,"arctic"
11312,"nation"
11312,"wildlif"
11312,"refug"
11312,"underea"
11313,"get"
11313,"bill"
11313,"pass"
11313,"pedophil"
11313,"perfect"
11313,"fine"
11313,"candid"
11313,"senate"
11313,"maybeea"
11314,"just"
11314,"hire"
11314,"bodi"
11314,"explain"
11314,"need"
11314,"rest"
11314,"pfd"
11314,"moniea"
11315,"think"
11315,"theyll"
11315,"someth"
11315,"almost"
11315,"sensibl"
11315,"like"
11315,"rais"
11315,"corpor"
11315,"like"
11315,"fromea"
11316,"us"
11316,"small"
11316,"busi"
11316,"make"
11316,"big"
11316,"ol"
11316,"chunki"
11316,"quarter"
11316,"payment"
11316,"consid"
11316,"theea"
11317,"taxscam"
11317,"will"
11317,"lead"
11317,"collaps"
11317,"stock"
11317,"market"
11317,"hous"
11317,"corpor"
11317,"areea"
11318,"vote"
11318,"billionair"
11318,"bill"
11318,"stood"
11318,"averag"
11318,"american"
11318,"might"
11318,"get"
11318,"people"
11318,"toea"
11319,"echast"
11319,"make"
11319,"waste"
11319,"edabdedbedabdedbedabdedbedabdedbedabdedbedabdedb"
11319,"edabdedbac"
11319,"edabdedbac"
11319,"senate"
11319,"gop"
11319,"accident"
11319,"kill"
11319,"corpor"
11319,"deductionsea"
11320,"forev"
11320,"al"
11320,"realli"
11320,"come"
11320,"kennedi"
11320,"cut"
11320,"handl"
11320,"way"
11320,"reagan"
11320,"bushsea"
11321,"one"
11321,"wonder"
11321,"georgi"
11321,"understand"
11321,"dollar"
11321,"money"
11321,"govern"
11322,"senate"
11322,"like"
11322,"code"
11322,"encourag"
11322,"save"
11322,"invest"
11322,"spend"
11322,"perhap"
11322,"considerea"
11323,"live"
11323,"wisconsin"
11323,"will"
11323,"longer"
11323,"abl"
11323,"deduct"
11323,"state"
11323,"incom"
11323,"bit"
11323,"wash"
11324,"thank"
11324,"didnt"
11324,"know"
11324,"person"
11324,"exemt"
11324,"along"
11324,"wea"
11325,"want"
11325,"stupid"
11325,"fuck"
11325,"wall"
11325,"want"
11325,"see"
11325,"return"
11325,"resign"
11325,"notmypresid"
11326,"activist"
11326,"north"
11326,"carolina"
11326,"held"
11326,"protest"
11326,"sunday"
11326,"draw"
11326,"attent"
11326,"scam"
11326,"bill"
11326,"pass"
11326,"byea"
11327,"full"
11327,"know"
11327,"less"
11327,"what"
11327,"bill"
11327,"gop"
11327,"senate"
11327,"votea"
11328,"reform"
11328,"bill"
11328,"republican"
11328,"rob"
11328,"poor"
11328,"give"
11328,"rich"
11329,"bill"
11329,"reform"
11329,"greedi"
11329,"rich"
11329,"republican"
11329,"rob"
11329,"poor"
11329,"can"
11329,"give"
11329,"rich"
11330,"greedi"
11330,"republican"
11330,"bill"
11330,"rob"
11330,"poor"
11330,"give"
11330,"rich"
11330,"vote"
11331,"vote"
11331,"republican"
11331,"reform"
11331,"bill"
11331,"rob"
11331,"poor"
11331,"give"
11331,"richest"
11332,"hero"
11332,"morevot"
11332,"pleas"
11332,"horrif"
11332,"republican"
11332,"bill"
11332,"rob"
11332,"averag"
11332,"ameea"
11333,"presid"
11333,"trump"
11333,"actual"
11333,"deliv"
11333,"ugli"
11333,"hotea"
11334,"faint"
11334,"couch"
11334,"smell"
11334,"salt"
11334,"reform"
11334,"stori"
11335,"massiv"
11335,"cut"
11335,"buddi"
11335,"screw"
11335,"rest"
11335,"us"
11336,"care"
11336,"donor"
11336,"hasti"
11336,"handscribbl"
11336,"bill"
11336,"set"
11336,"outcri"
11337,"arenet"
11337,"winner"
11337,"today"
11337,"mean"
11337,"isnet"
11337,"billionair"
11338,"never"
11338,"take"
11338,"anoth"
11338,"lectur"
11338,"famili"
11338,"valu"
11338,"republican"
11338,"yep"
11338,"forfeit"
11338,"right"
11338,"least"
11338,"geea"
11339,"mcconnel"
11339,"imposs"
11339,"make"
11339,"sure"
11339,"middle"
11339,"class"
11339,"didnt"
11339,"get"
11339,"increas"
11339,"bill"
11340,"dear"
11340,"senate"
11340,"mccain"
11340,"pleas"
11340,"delay"
11340,"reform"
11340,"can"
11340,"bipartisan"
11340,"plan"
11340,"bill"
11340,"travea"
11341,"pass"
11341,"bill"
11341,"cant"
11341,"lot"
11341,"sell"
11341,"anymor"
11341,"your"
11341,"alway"
11341,"selea"
11342,"pathet"
11342,"old"
11342,"man"
11342,"schill"
11342,"follow"
11342,"like"
11342,"insecur"
11342,"teenag"
11342,"legaci"
11342,"will"
11342,"forev"
11342,"tarnish"
11342,"seea"
11343,"question"
11343,"cant"
11343,"democrat"
11343,"enact"
11343,"sweep"
11343,"plan"
11343,"control"
11343,"inea"
11344,"yeah"
11344,"think"
11344,"github"
11344,"implement"
11344,"super"
11344,"seamless"
11344,"im"
11344,"sure"
11344,"uea"
11345,"nc"
11345,"tri"
11345,"big"
11345,"corpor"
11345,"cut"
11345,"dc"
11345,"year"
11345,"later"
11345,"result"
11345,"dramat"
11345,"underfund"
11345,"public"
11345,"educaea"
11346,"good"
11346,"thing"
11346,"can"
11346,"say"
11346,"bill"
11346,"appar"
11346,"folk"
11346,"can"
11346,"still"
11346,"write"
11346,"use"
11346,"cursiv"
11347,"tri"
11347,"read"
11347,"monstros"
11347,"last"
11347,"night"
11347,"crazi"
11347,"hard"
11347,"follow"
11347,"beea"
11348,"word"
11348,"look"
11348,"forward"
11348,"sure"
11348,"hope"
11348,"moea"
11349,"mari"
11349,"lose"
11349,"deduct"
11349,"doubl"
11349,"standard"
11349,"deduct"
11349,"chiea"
11350,"ltthreadgt"
11350,"ceo"
11350,"issu"
11350,"statement"
11350,"today"
11350,"cut"
11350,"job"
11350,"act"
11350,"approv"
11350,"senateea"
11351,"final"
11351,"real"
11351,"best"
11351,"sinc"
11351,"reagan"
11351,"stock"
11351,"market"
11351,"unemploy"
11351,"gdp"
11351,"real"
11351,"reformea"
11352,"psycholog"
11352,"physic"
11352,"ill"
11352,"tonight"
11352,"stress"
11352,"bill"
11352,"crp"
11352,"can"
11352,"bill"
11352,"chang"
11352,"later"
11352,"orea"
11353,"amnesti"
11353,"bill"
11353,"turn"
11353,"california"
11353,"red"
11353,"state"
11353,"blue"
11353,"stronghold"
11353,"will"
11353,"learn"
11353,"histori"
11353,"oea"
11354,"economi"
11354,"good"
11354,"anticip"
11354,"cut"
11354,"moron"
11355,"dow"
11355,"jump"
11355,"point"
11355,"record"
11355,"wall"
11355,"street"
11355,"cheer"
11355,"senate"
11355,"pass"
11355,"bill"
11356,"taxhik"
11356,"fear"
11356,"trigger"
11356,"talk"
11356,"exodus"
11356,"manhattan"
11356,"greenwich"
11357,"realdonaldtrump"
11357,"regim"
11357,"unregul"
11357,"religi"
11357,"daycar"
11357,"get"
11357,"million"
11357,"american"
11357,"fund"
11357,"e"
11357,"despit"
11357,"fact"
11357,"chiea"
11358,"gop"
11358,"push"
11358,"ahead"
11358,"realdonaldtrump"
11358,"taxcut"
11358,"rich"
11358,"plan"
11358,"object"
11358,"american"
11359,"gop"
11359,"worri"
11359,"realdonaldtrump"
11359,"doom"
11359,"taxcut"
11359,"rich"
11359,"tonedeaf"
11359,"rollout"
11360,"realdonaldtrump"
11360,"cut"
11360,"rich"
11360,"packag"
11360,"contain"
11360,"provis"
11360,"will"
11360,"elimin"
11360,"separ"
11360,"churea"
11361,"realdonaldtrump"
11361,"cut"
11361,"rich"
11361,"bill"
11361,"hurt"
11361,"poor"
11361,"origin"
11361,"thought"
11361,"cbo"
11361,"find"
11362,"realdonaldtrump"
11362,"cut"
11362,"rich"
11362,"bill"
11362,"reward"
11362,"earn"
11362,"american"
11362,"suffer"
11363,"report"
11363,"damag"
11363,"america"
11363,"expect"
11363,"wednesday"
11363,"will"
11363,"put"
11363,"realdonaldtrump"
11363,"taxcut"
11363,"rich"
11363,"bill"
11363,"jeopardi"
11364,"senate"
11364,"version"
11364,"realdonaldtrump"
11364,"taxcut"
11364,"rich"
11364,"includ"
11364,"new"
11364,"hike"
11364,"american"
11364,"earn"
11364,"less"
11364,"ea"
11365,"realdonaldtrump"
11365,"taxcut"
11365,"rich"
11365,"will"
11365,"fall"
11365,"trillion"
11365,"short"
11365,"regim"
11365,"promis"
11365,"american"
11365,"congress"
11365,"analea"
11366,"crook"
11366,"realdonaldtrump"
11366,"sell"
11366,"taxcut"
11366,"rich"
11366,"fals"
11366,"claim"
11367,"realdonaldtrump"
11367,"taxcut"
11367,"rich"
11367,"will"
11367,"add"
11367,"trillion"
11367,"american"
11367,"deficit"
11367,"increas"
11367,"american"
11368,"taxcut"
11368,"rich"
11368,"reason"
11368,"gop"
11368,"turn"
11368,"realdonaldtrump"
11368,"serv"
11368,"paymaea"
11369,"plan"
11369,"realdonaldtrump"
11369,"taxcut"
11369,"rich"
11369,"will"
11369,"hurt"
11369,"american"
11369,"univers"
11369,"give"
11369,"putin"
11369,"russia"
11369,"chanceea"
11370,"corrupt"
11370,"republican"
11370,"sided"
11370,"offer"
11370,"realdonaldtrump"
11370,"build"
11370,"support"
11370,"taxcut"
11370,"rich"
11371,"eit"
11371,"depress"
11371,"know"
11371,"realdonaldtrump"
11371,"follow"
11371,"dismay"
11371,"plan"
11371,"cater"
11371,"rich"
11371,"leav"
11371,"thea"
11372,"ei"
11372,"donet"
11372,"think"
11372,"ite"
11372,"go"
11372,"help"
11372,"prorealdonaldtrump"
11372,"area"
11372,"mani"
11372,"voter"
11372,"skeptic"
11372,"taxcut"
11372,"thea"
11373,"kennedi"
11373,"koch"
11373,"help"
11373,"kill"
11373,"plan"
11373,"wind"
11373,"farm"
11373,"cape"
11373,"cod"
11373,"drill"
11373,"babi"
11373,"drill"
11373,"arctic"
11373,"fossil"
11373,"energi"
11373,"insteadea"
11374,"people"
11374,"make"
11374,"million"
11374,"popul"
11374,"get"
11374,"cut"
11374,"year"
11375,"brave"
11375,"gop"
11375,"senate"
11375,"hide"
11375,"arent"
11375,"explain"
11375,"pos"
11375,"rebat"
11375,"theea"
11376,"senate"
11376,"make"
11376,"sensibl"
11376,"point"
11376,"estate"
11376,"punish"
11376,"thrift"
11376,"encourag"
11376,"wast"
11376,"consumpt"
11376,"near"
11376,"endoflifeea"
11377,"norea"
11378,"what"
11378,"happen"
11378,"twitter"
11378,"ask"
11378,"well"
11378,"type"
11378,"kt"
11378,"mcfarland"
11378,"obstruct"
11378,"justic"
11378,"gop"
11378,"bill"
11378,"three"
11378,"separ"
11378,"thiea"
11379,"get"
11379,"exempt"
11379,"church"
11379,"regardless"
11380,"ite"
11380,"presid"
11380,"unit"
11380,"state"
11380,"trash"
11380,"natur"
11380,"landscap"
11380,"endors"
11380,"child"
11380,"molest"
11380,"racist"
11380,"inea"
11381,"cut"
11381,"wonet"
11381,"even"
11381,"cover"
11381,"increas"
11381,"cost"
11381,"healthcar"
11382,"wrong"
11382,"reform"
11382,"includ"
11382,"repeal"
11382,"aca"
11382,"indiea"
11383,"fals"
11383,"mislead"
11383,"thing"
11383,"trump"
11383,"said"
11383,"speech"
11384,"trumptaxscam"
11384,"bad"
11384,"new"
11384,"mexico"
11384,"vote"
11385,"sneaki"
11385,"provis"
11385,"bill"
11385,"allow"
11385,"church"
11385,"overt"
11385,"polit"
11386,"like"
11386,"time"
11386,"cut"
11386,"ecstimul"
11386,"growth"
11386,"edabeedbaedabeedba"
11386,"give"
11386,"break"
11386,"guy"
11386,"juea"
11387,"continu"
11387,"expos"
11387,"republican"
11387,"idiot"
11387,"defens"
11387,"horribl"
11387,"plan"
11388,"goa"
11388,"visual"
11388,"gop"
11388,"plan"
11388,"will"
11388,"fight"
11388,"wicongression"
11388,"workersea"
11389,"far"
11389,"find"
11389,"especi"
11389,"consid"
11389,"gop"
11389,"cut"
11389,"rich"
11389,"welfar"
11390,"pleas"
11390,"pleas"
11390,"consid"
11390,"devast"
11390,"effect"
11390,"vote"
11390,"bill"
11390,"will"
11390,"elder"
11390,"disadvantag"
11391,"believ"
11391,"possibl"
11391,"offer"
11391,"relief"
11391,"way"
11391,"increas"
11391,"cost"
11391,"make"
11391,"qualiti"
11391,"higher"
11391,"educationea"
11392,"check"
11392,"fact"
11392,"comment"
11392,"aca"
11392,"went"
11392,"debat"
11392,"multipleea"
11393,"vote"
11393,"monstros"
11393,"ill"
11393,"get"
11393,"person"
11394,"dont"
11394,"let"
11394,"trump"
11394,"time"
11394,"magazin"
11394,"bullshit"
11394,"lie"
11394,"let"
11394,"forget"
11394,"bill"
11394,"dont"
11394,"forget"
11395,"also"
11395,"collin"
11395,"murkowski"
11395,"mccain"
11395,"take"
11395,"solid"
11395,"look"
11395,"mirror"
11395,"theyel"
11395,"stand"
11395,"healthcar"
11395,"itsea"
11396,"donet"
11396,"get"
11396,"money"
11396,"back"
11396,"return"
11396,"iev"
11396,"ever"
11396,"gotten"
11396,"year"
11396,"iem"
11396,"go"
11396,"piss"
11397,"barri"
11397,"kennedi"
11397,"wrote"
11397,"midland"
11397,"voic"
11397,"today"
11397,"organ"
11397,"heard"
11397,"forum"
11397,"around"
11397,"state"
11397,"aea"
11398,"good"
11398,"thing"
11398,"main"
11398,"basic"
11398,"small"
11398,"town"
11398,"look"
11398,"forward"
11398,"next"
11398,"opportun"
11398,"see"
11398,"ea"
11399,"democrat"
11399,"didnt"
11399,"vote"
11399,"cut"
11399,"middle"
11399,"class"
11399,"vote"
11399,"cut"
11399,"rich"
11399,"whichea"
11400,"hey"
11400,"u"
11400,"know"
11400,"vote"
11400,"let"
11400,"big"
11400,"oil"
11400,"drill"
11400,"beauti"
11400,"protect"
11400,"nea"
11401,"now"
11401,"pedophil"
11401,"gift"
11401,"riea"
11402,"economi"
11402,"crash"
11402,"scam"
11402,"u"
11402,"get"
11402,"tv"
11402,"pretend"
11402,"understand"
11402,"happen"
11402,"willea"
11403,"hey"
11403,"base"
11403,"hate"
11403,"cut"
11403,"theyr"
11403,"stupid"
11403,"thought"
11403,"understand"
11403,"tea"
11404,"crazi"
11404,"fuck"
11404,"senate"
11404,"pass"
11404,"shithous"
11404,"reform"
11404,"bill"
11404,"let"
11404,"harass"
11404,"hous"
11404,"annihil"
11404,"iea"
11405,"dont"
11405,"mayb"
11405,"spread"
11405,"word"
11405,"what"
11405,"actual"
11405,"stupid"
11405,"bill"
11405,"real"
11405,"mayb"
11405,"callea"
11406,"bill"
11406,"will"
11406,"mean"
11406,"shorter"
11406,"life"
11406,"mother"
11406,"father"
11406,"will"
11406,"skip"
11406,"medic"
11406,"lifea"
11407,"theyr"
11407,"alreadi"
11407,"said"
11407,"thing"
11407,"bill"
11407,"make"
11407,"even"
11407,"wors"
11408,"just"
11408,"call"
11408,"rep"
11408,"oppos"
11408,"gop"
11408,"giveaway"
11408,"corpor"
11409,"social"
11409,"secur"
11409,"medicar"
11409,"entitl"
11409,"ill"
11409,"happili"
11409,"receiv"
11409,"refund"
11409,"check"
11409,"moni"
11409,"ive"
11409,"contribuea"
11410,"begin"
11410,"believ"
11410,"care"
11410,"vote"
11410,"horribl"
11410,"scam"
11410,"bill"
11410,"will"
11410,"never"
11410,"vote"
11410,"reea"
11411,"get"
11411,"twitter"
11411,"find"
11411,"news"
11411,"commentari"
11411,"bill"
11411,"pass"
11411,"last"
11411,"night"
11411,"first"
11411,"thing"
11411,"see"
11412,"shove"
11412,"reform"
11412,"conserv"
11412,"ars"
11413,"shee"
11413,"play"
11413,"game"
11413,"end"
11413,"donet"
11413,"know"
11413,"plan"
11413,"kill"
11413,"finalea"
11414,"can"
11414,"help"
11414,"pay"
11414,"healthcar"
11414,"children"
11414,"dreamer"
11414,"poor"
11414,"dont"
11414,"heartless"
11414,"just"
11415,"cantcorpor"
11415,"break"
11415,"expir"
11415,"doesnt"
11415,"trickl"
11415,"doesnt"
11415,"get"
11415,"renew"
11415,"breea"
11416,"st"
11416,"potus"
11416,"think"
11416,"law"
11416,"second"
11416,"gop"
11416,"want"
11416,"bill"
11416,"will"
11416,"reward"
11416,"rich"
11416,"wea"
11417,"council"
11417,"set"
11417,"rise"
11417,"lambeth"
11417,"third"
11417,"consecut"
11417,"year"
11417,"cost"
11417,"histor"
11417,"child"
11417,"sex"
11417,"abus"
11417,"ea"
11418,"call"
11418,"resist"
11418,"must"
11418,"read"
11419,"here"
11419,"just"
11419,"one"
11419,"consequ"
11419,"bill"
11419,"say"
11419,"kid"
11419,"goe"
11419,"grad"
11419,"school"
11419,"work"
11419,"ta"
11419,"get"
11420,"relief"
11420,"add"
11420,"deficit"
11420,"stop"
11420,"lie"
11420,"colorado"
11421,"almost"
11421,"pay"
11421,"feder"
11421,"incom"
11422,"hardwork"
11422,"american"
11422,"deserv"
11422,"know"
11422,"senate"
11422,"repres"
11422,"staffer"
11422,"use"
11422,"dollar"
11422,"pea"
11423,"irish"
11423,"justic"
11423,"network"
11423,"launch"
11423,"eu"
11423,"stop"
11423,"dodg"
11423,"report"
11423,"eour"
11423,"code"
